"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"05.02.2022","15:07:06","72.30799865722656","1","3","Participant_4","True","0","15:05:54","6.0289998054504395","True"
