"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"06.02.2022","12:59:57","110.66500091552734","1","22","Participant_7","False","0","12:58:06","44.06999969482422","True"
