"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"05.02.2022","14:12:35","96.58799743652344","2","15","Participant_2","False","0","14:10:59","30.104000091552734","True"
