"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"07.02.2022","15:20:25","116.53800201416016","1","19","Participant_15","False","18.68600082397461","15:18:29","38.08300018310547","True"
