"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"06.02.2022","15:31:57","73.56600189208984","2","2","Participant_8","True","4.589000225067139","15:30:44","4.015999794006348","True"
