"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"05.02.2022","15:14:29","92.46600341796875","1","13","Participant_4","False","0","15:12:57","26.023000717163086","True"
