"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"06.02.2022","15:46:47","87.95600128173828","3","10","Participant_8","False","1.7410000562667847","15:45:19","20.023000717163086","True"
