"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"06.02.2022","19:03:56","68.26000213623047","3","1","Participant_14","True","0","19:02:47","2.013000011444092","True"
