"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"05.02.2022","13:35:31","104.33200073242188","3","15","Participant_1","False","8.159000396728516","13:33:47","30.118999481201172","True"
