"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"06.02.2022","18:38:50","68.25399780273438","1","1","Participant_13","True","0","18:37:42","2.015000104904175","True"
