"date","finishTime","totalGameTime","trialNo","numberOfWallsHit","name","visual","timeSpentOnGravel","startTime","timeSpentFrozen","successfullyFinished"
"06.02.2022","15:30:03","72.28700256347656","1","3","Participant_8","True","0","15:28:51","6.015999794006348","True"
